chr02	6700000	6750000	61	40391	50000	0.8078200
chr02	6750000	6800000	53	32900	50000	0.6580000
chr02	6800000	6850000	58	29924	50000	0.5984800
chr02	6850000	6900000	53	29997	50000	0.5999400
chr02	6900000	6950000	40	19468	50000	0.3893600
chr02	6950000	7000000	30	17732	50000	0.3546400
chr02	7000000	7050000	56	28545	50000	0.5709000
chr02	7050000	7100000	54	21442	50000	0.4288400
chr02	7100000	7150000	49	22757	50000	0.4551400
chr02	7150000	7200000	30	8400	50000	0.1680000
chr02	7200000	7250000	79	30031	50000	0.6006200
chr02	7250000	7300000	59	26075	50000	0.5215000
chr02	7300000	7350000	47	17273	50000	0.3454600
chr02	7350000	7400000	42	27266	50000	0.5453200
chr02	7400000	7450000	47	20704	50000	0.4140800
chr02	7450000	7500000	53	27522	50000	0.5504400
chr02	7500000	7550000	65	27033	50000	0.5406600
chr02	7550000	7600000	41	16356	50000	0.3271200
chr02	7600000	7650000	50	22623	50000	0.4524600
chr02	7650000	7700000	54	11731	50000	0.2346200
chr02	7700000	7750000	65	21799	50000	0.4359800
chr02	7750000	7800000	60	32476	50000	0.6495200
chr02	7800000	7850000	54	25324	50000	0.5064800
chr02	7850000	7900000	61	28785	50000	0.5757000
chr02	7900000	7950000	34	34326	50000	0.6865200
chr02	7950000	8000000	57	27109	50000	0.5421800
chr02	8000000	8050000	41	25800	50000	0.5160000
chr02	8050000	8100000	40	24078	50000	0.4815600
chr02	8100000	8150000	47	22298	50000	0.4459600
chr02	8150000	8200000	64	26562	50000	0.5312400
chr02	8200000	8250000	42	20723	50000	0.4144600
chr02	8250000	8300000	44	23093	50000	0.4618600
chr02	8300000	8350000	55	38799	50000	0.7759800
chr02	8350000	8400000	38	17539	50000	0.3507800
chr02	8400000	8450000	45	18195	50000	0.3639000
chr02	8450000	8500000	66	22380	50000	0.4476000
chr02	8500000	8550000	62	35334	50000	0.7066800
chr02	8550000	8600000	43	24183	50000	0.4836600
chr02	8600000	8650000	51	25960	50000	0.5192000
chr02	8650000	8700000	44	19788	50000	0.3957600
chr02	8700000	8750000	40	26934	50000	0.5386800
chr02	8750000	8800000	74	25487	50000	0.5097400
chr02	8800000	8850000	45	27823	50000	0.5564600
chr02	8850000	8900000	43	9539	50000	0.1907800
chr02	8900000	8950000	64	31185	50000	0.6237000
chr02	8950000	9000000	50	28561	50000	0.5712200
chr02	9000000	9050000	38	22715	50000	0.4543000
chr02	9050000	9100000	53	26993	50000	0.5398600
chr02	9100000	9150000	73	38274	50000	0.7654800
chr02	9150000	9200000	49	22987	50000	0.4597400
chr02	9200000	9250000	53	21621	50000	0.4324200
chr02	9250000	9300000	49	21814	50000	0.4362800
chr02	9300000	9350000	70	33588	50000	0.6717600
chr02	9350000	9400000	42	36181	50000	0.7236200
chr02	9400000	9450000	53	36777	50000	0.7355400
chr02	9450000	9500000	60	12867	50000	0.2573400
chr02	9500000	9550000	51	11047	50000	0.2209400
chr02	9550000	9600000	53	23294	50000	0.4658800
chr02	9600000	9650000	53	22312	50000	0.4462400
chr02	9650000	9700000	48	42158	50000	0.8431600
chr02	9700000	9750000	42	36335	50000	0.7267000
chr02	9750000	9800000	53	19223	50000	0.3844600
chr02	9800000	9850000	47	46665	50000	0.9333000
chr02	9850000	9873641	20	18502	23641	0.7826234
chr03	0	50000	44	49061	50000	0.9812200
chr03	50000	100000	39	48820	50000	0.9764000
chr03	100000	150000	25	46733	50000	0.9346600
chr03	150000	200000	44	40587	50000	0.8117400
chr03	200000	250000	66	37805	50000	0.7561000
chr03	250000	300000	32	14427	50000	0.2885400
chr03	300000	350000	50	24279	50000	0.4855800
chr03	350000	400000	44	17378	50000	0.3475600
chr03	400000	450000	58	23109	50000	0.4621800
chr03	450000	500000	55	23218	50000	0.4643600
chr03	500000	550000	53	32451	50000	0.6490200
chr03	550000	600000	48	26872	50000	0.5374400
chr03	600000	650000	45	23548	50000	0.4709600
chr03	650000	700000	47	24941	50000	0.4988200
chr03	700000	750000	70	39072	50000	0.7814400
chr03	750000	800000	50	31602	50000	0.6320400
chr03	800000	850000	66	19302	50000	0.3860400
chr03	850000	900000	58	19109	50000	0.3821800
chr03	900000	950000	64	23551	50000	0.4710200
chr03	950000	1000000	54	21212	50000	0.4242400
chr03	1000000	1050000	39	20744	50000	0.4148800
chr03	1050000	1100000	43	15031	50000	0.3006200
chr03	1100000	1150000	61	23071	50000	0.4614200
chr03	1150000	1200000	41	37676	50000	0.7535200
chr03	1200000	1250000	45	26910	50000	0.5382000
chr03	1250000	1300000	33	17207	50000	0.3441400
chr03	1300000	1350000	60	27126	50000	0.5425200
chr03	1350000	1400000	44	20724	50000	0.4144800
chr03	1400000	1450000	43	20080	50000	0.4016000
chr03	1450000	1500000	32	25430	50000	0.5086000
chr03	1500000	1550000	65	38942	50000	0.7788400
chr03	1550000	1600000	41	24108	50000	0.4821600
chr03	1600000	1650000	38	16251	50000	0.3250200
chr03	1650000	1700000	59	35830	50000	0.7166000
chr03	1700000	1750000	63	24148	50000	0.4829600
chr03	1750000	1800000	56	25062	50000	0.5012400
chr03	1800000	1850000	69	23513	50000	0.4702600
chr03	1850000	1900000	74	28466	50000	0.5693200
chr03	1900000	1950000	66	16605	50000	0.3321000
chr03	1950000	2000000	42	26386	50000	0.5277200
chr03	2000000	2050000	61	24772	50000	0.4954400
chr03	2050000	2100000	49	13440	50000	0.2688000
chr03	2100000	2150000	61	19451	50000	0.3890200
chr03	2150000	2200000	65	20525	50000	0.4105000
chr03	2200000	2250000	38	32717	50000	0.6543400
chr03	2250000	2300000	47	22920	50000	0.4584000
chr03	2300000	2350000	49	27259	50000	0.5451800
chr03	2350000	2400000	52	23252	50000	0.4650400
chr03	2400000	2450000	62	34437	50000	0.6887400
chr03	2450000	2500000	48	21033	50000	0.4206600
chr03	2500000	2550000	55	13410	50000	0.2682000
chr03	2550000	2600000	41	16235	50000	0.3247000
chr03	2600000	2650000	40	18813	50000	0.3762600
chr03	2650000	2700000	45	25005	50000	0.5001000
chr03	2700000	2750000	92	21946	50000	0.4389200
chr03	2750000	2800000	39	36910	50000	0.7382000
chr03	2800000	2850000	54	31978	50000	0.6395600
chr03	2850000	2900000	64	33910	50000	0.6782000
chr03	2900000	2950000	55	29358	50000	0.5871600
chr03	2950000	3000000	49	25417	50000	0.5083400
chr03	3000000	3050000	52	13084	50000	0.2616800
chr03	3050000	3100000	40	22635	50000	0.4527000
chr03	3100000	3150000	50	32023	50000	0.6404600
chr03	3150000	3200000	69	32821	50000	0.6564200
chr03	3200000	3250000	51	20745	50000	0.4149000
chr03	3250000	3300000	38	26223	50000	0.5244600
chr03	3300000	3350000	50	20947	50000	0.4189400
chr03	3350000	3400000	43	25057	50000	0.5011400
chr03	3400000	3450000	57	19893	50000	0.3978600
chr03	3450000	3500000	55	17598	50000	0.3519600
chr03	3500000	3550000	25	10558	50000	0.2111600
chr03	3550000	3600000	32	4726	50000	0.0945200
chr03	3600000	3650000	44	25640	50000	0.5128000
chr03	3650000	3700000	51	31527	50000	0.6305400
chr03	3700000	3750000	47	20829	50000	0.4165800
chr03	3750000	3800000	55	25731	50000	0.5146200
chr03	3800000	3850000	64	28110	50000	0.5622000
chr03	3850000	3900000	55	32836	50000	0.6567200
chr03	3900000	3950000	62	33729	50000	0.6745800
chr03	3950000	4000000	53	39015	50000	0.7803000
chr03	4000000	4050000	77	43315	50000	0.8663000
chr03	4050000	4100000	35	28088	50000	0.5617600
chr03	4100000	4150000	60	38105	50000	0.7621000
chr03	4150000	4200000	59	34869	50000	0.6973800
chr03	4200000	4250000	51	32078	50000	0.6415600
chr03	4250000	4300000	52	32862	50000	0.6572400
chr03	4300000	4350000	56	26112	50000	0.5222400
chr03	4350000	4400000	53	36902	50000	0.7380400
chr03	4400000	4450000	34	48155	50000	0.9631000
chr03	4450000	4500000	33	49972	50000	0.9994400
chr03	4500000	4550000	29	49919	50000	0.9983800
chr03	4550000	4600000	33	49382	50000	0.9876400
chr03	4600000	4650000	39	49072	50000	0.9814400
chr03	4650000	4700000	40	49481	50000	0.9896200
chr03	4700000	4750000	46	46571	50000	0.9314200
chr03	4750000	4800000	38	49997	50000	0.9999400
chr03	4800000	4850000	47	49990	50000	0.9998000
chr03	4850000	4900000	45	48863	50000	0.9772600
chr03	4900000	4950000	39	47042	50000	0.9408400
chr03	4950000	5000000	32	49822	50000	0.9964400
chr03	5000000	5050000	37	49969	50000	0.9993800
chr03	5050000	5100000	53	48955	50000	0.9791000
chr03	5100000	5150000	42	48822	50000	0.9764400
chr03	5150000	5200000	40	48561	50000	0.9712200
chr03	5200000	5250000	39	48835	50000	0.9767000
chr03	5250000	5300000	28	48250	50000	0.9650000
chr03	5300000	5350000	19	49990	50000	0.9998000
chr03	5350000	5400000	47	48884	50000	0.9776800
chr03	5400000	5450000	43	49850	50000	0.9970000
chr03	5450000	5500000	67	39669	50000	0.7933800
chr03	5500000	5550000	55	40490	50000	0.8098000
chr03	5550000	5600000	63	21578	50000	0.4315600
chr03	5600000	5650000	43	11409	50000	0.2281800
chr03	5650000	5700000	34	9628	50000	0.1925600
chr03	5700000	5750000	59	16081	50000	0.3216200
chr03	5750000	5800000	63	32563	50000	0.6512600
chr03	5800000	5850000	29	11382	50000	0.2276400
chr03	5850000	5900000	58	28310	50000	0.5662000
